id,name,artists,release_date,language,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0TsKyZ33N0VP8ZXYgTXPUz,Countryside Mansion,Joanne Gardiner,2023-12-15,AR,0.492,0.014,4,-24.46,1,0.0346,0.994,0.959,0.0983,0.408,85.72,audio_features,spotify:track:0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/tracks/0TsKyZ33N0VP8ZXYgTXPUz,https://api.spotify.com/v1/audio-analysis/0TsKyZ33N0VP8ZXYgTXPUz,182214,4
6UoKX6uLJwhsnyTp5k5StP,The Painter,Cody Johnson,2023-08-11,AR,0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,audio_features,spotify:track:6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/tracks/6UoKX6uLJwhsnyTp5k5StP,https://api.spotify.com/v1/audio-analysis/6UoKX6uLJwhsnyTp5k5StP,211413,4
3YXtKLwRdiHdy71pN5IHkk,Country,Good Morning,2021-10-22,AR,0.58,0.86,9,-6.551,1,0.033,0.538,0.0807,0.185,0.619,155.798,audio_features,spotify:track:3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/tracks/3YXtKLwRdiHdy71pN5IHkk,https://api.spotify.com/v1/audio-analysis/3YXtKLwRdiHdy71pN5IHkk,240547,4
262r1LfhrukxXCMymvPaTA,Country State Of Mind,"Hank Williams, Jr.",1986,AR,0.711,0.626,2,-8.992,1,0.0268,0.00592,0.0,0.0696,0.65,117.661,audio_features,spotify:track:262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/tracks/262r1LfhrukxXCMymvPaTA,https://api.spotify.com/v1/audio-analysis/262r1LfhrukxXCMymvPaTA,237867,4
0sKEilrw1GrBlG6qsTCrP4,865,Morgan Wallen,2021-01-08,AR,0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,0.367,88.003,audio_features,spotify:track:0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/tracks/0sKEilrw1GrBlG6qsTCrP4,https://api.spotify.com/v1/audio-analysis/0sKEilrw1GrBlG6qsTCrP4,190680,4
4S4DVFQkLbfhZbGQxoRtPR,Country,Empire Of The Sun,2008-10-03,AR,0.468,0.457,7,-10.451,1,0.0284,0.633,0.941,0.105,0.13,118.003,audio_features,spotify:track:4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/tracks/4S4DVFQkLbfhZbGQxoRtPR,https://api.spotify.com/v1/audio-analysis/4S4DVFQkLbfhZbGQxoRtPR,304493,4
6s7EJkZNk7NJwCLgcUBS8b,Country Just Like Me,Austin Williams,2024-04-12,AR,0.484,0.895,6,-2.803,0,0.0481,0.0549,0.0,0.15,0.405,155.958,audio_features,spotify:track:6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/tracks/6s7EJkZNk7NJwCLgcUBS8b,https://api.spotify.com/v1/audio-analysis/6s7EJkZNk7NJwCLgcUBS8b,201520,4
6uyiyatWPCqC59Mm4rO8xL,One Of Them Girls,Lee Brice,2020-11-20,AR,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.808,95.981,audio_features,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893,4
7jAk0PS7S4kPdNqKasRvAQ,Country,Sam Evian,2018-06-01,AR,0.609,0.677,9,-8.361,1,0.0304,0.176,0.304,0.153,0.877,184.03,audio_features,spotify:track:7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/tracks/7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/audio-analysis/7jAk0PS7S4kPdNqKasRvAQ,167799,3
6o7BCdJjGvHBBPMb4ZrA68,Country Club,Travis Tritt,1990,AR,0.805,0.57,4,-8.215,1,0.0272,0.194,1.46e-05,0.106,0.76,126.478,audio_features,spotify:track:6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/tracks/6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/audio-analysis/6o7BCdJjGvHBBPMb4ZrA68,190800,4
2eGvz6O6tVnh9nKiitDEhZ,I Can Feel It,Kane Brown,2023-09-21,AR,0.529,0.866,3,-5.816,0,0.0452,0.00281,0.00526,0.0287,0.55,116.004,audio_features,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/tracks/2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/audio-analysis/2eGvz6O6tVnh9nKiitDEhZ,163600,4
270L3EaWQaOwq4tQjpkeNz,Country,Upchurch,2017-05-05,AR,0.612,0.785,8,-5.765,1,0.0379,0.143,0.0,0.0853,0.639,87.919,audio_features,spotify:track:270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/tracks/270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/audio-analysis/270L3EaWQaOwq4tQjpkeNz,159073,4
2OBaVeRFXblWxoZHC4sryf,Country Road - 2019 Remaster,James Taylor,1970-02-01,AR,0.52,0.297,2,-17.211,1,0.0449,0.753,0.000562,0.109,0.677,156.059,audio_features,spotify:track:2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/tracks/2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/audio-analysis/2OBaVeRFXblWxoZHC4sryf,202267,4
28n8z9IQKyjMPxmvYMBqZa,The Kind of Love We Make,Luke Combs,2022-06-17,AR,0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,spotify:track:28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/tracks/28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/audio-analysis/28n8z9IQKyjMPxmvYMBqZa,224427,4
5n06Jroq3ruFU5WJYnN8JO,Country,Porches,2018-01-19,AR,0.532,0.264,2,-9.934,1,0.0272,0.599,0.000713,0.19,0.152,110.048,audio_features,spotify:track:5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/tracks/5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/audio-analysis/5n06Jroq3ruFU5WJYnN8JO,112591,4
3CiF9D8iuVhZWDvvjf8HpG,Country Again,Thomas Rhett,2021-04-30,AR,0.467,0.481,2,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,audio_features,spotify:track:3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/tracks/3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/audio-analysis/3CiF9D8iuVhZWDvvjf8HpG,221240,4
3eNOyXmzuA46bUvi8FkIoW,Mamaw's House,"Thomas Rhett, Morgan Wallen",2023-09-28,AR,0.559,0.704,2,-7.686,1,0.0338,0.0177,0.0,0.0821,0.422,89.985,audio_features,spotify:track:3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/tracks/3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/audio-analysis/3eNOyXmzuA46bUvi8FkIoW,187269,4
2IXMjOFeM8ThwRjDIjNjtO,Country,Mo Pitney,2016-10-07,AR,0.634,0.646,3,-7.586,1,0.0242,0.146,2.05e-05,0.345,0.578,104.95,audio_features,spotify:track:2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/tracks/2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/audio-analysis/2IXMjOFeM8ThwRjDIjNjtO,196253,4
3jLdAQ7guhHOppAj02RJmW,Electronic Girl,Chinese Football,2017-03-03,AR,0.703,0.687,9,-6.844,1,0.0298,0.0158,0.0254,0.2,0.768,122.053,audio_features,spotify:track:3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/tracks/3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/audio-analysis/3jLdAQ7guhHOppAj02RJmW,310432,4
2dNLDlWXC9S1fWMy4rekFF,Electronica,MELVV,2024-01-05,AR,0.622,0.937,8,-1.645,1,0.0468,0.0131,0.172,0.209,0.932,150.009,audio_features,spotify:track:2dNLDlWXC9S1fWMy4rekFF,https://api.spotify.com/v1/tracks/2dNLDlWXC9S1fWMy4rekFF,https://api.spotify.com/v1/audio-analysis/2dNLDlWXC9S1fWMy4rekFF,116800,3
50fCZuRi2eI1SMeBy3OOON,Electronic,"Jorvik Blais, Perrin Wilder",2024-04-16,AR,0.813,0.507,1,-8.473,1,0.469,0.174,0.0,0.133,0.599,83.334,audio_features,spotify:track:50fCZuRi2eI1SMeBy3OOON,https://api.spotify.com/v1/tracks/50fCZuRi2eI1SMeBy3OOON,https://api.spotify.com/v1/audio-analysis/50fCZuRi2eI1SMeBy3OOON,241601,4
3pRD9JnEysB5cuwZGzenCk,Electronic Vipes,Dj CLINGY B,2024-02-05,AR,0.583,0.389,4,-22.512,1,0.0308,0.045,0.512,0.193,0.62,140.015,audio_features,spotify:track:3pRD9JnEysB5cuwZGzenCk,https://api.spotify.com/v1/tracks/3pRD9JnEysB5cuwZGzenCk,https://api.spotify.com/v1/audio-analysis/3pRD9JnEysB5cuwZGzenCk,137115,4
0824gOnEV9CViOY2tnjdTe,Atmospheric River,Electronic Visions,2024-05-10,AR,0.664,0.76,9,-8.704,0,0.0341,0.688,0.931,0.101,0.106,106.993,audio_features,spotify:track:0824gOnEV9CViOY2tnjdTe,https://api.spotify.com/v1/tracks/0824gOnEV9CViOY2tnjdTe,https://api.spotify.com/v1/audio-analysis/0824gOnEV9CViOY2tnjdTe,194019,4
5SrAVmdwYB1gap1EEk5j6H,Electronic,Burhan Kulle,2022-09-23,AR,0.656,0.648,2,-7.948,0,0.0313,0.234,0.9,0.159,0.671,100.019,audio_features,spotify:track:5SrAVmdwYB1gap1EEk5j6H,https://api.spotify.com/v1/tracks/5SrAVmdwYB1gap1EEk5j6H,https://api.spotify.com/v1/audio-analysis/5SrAVmdwYB1gap1EEk5j6H,175875,4
3gtUhq0nuXIFYFOspRIBf4,ELECTRONICS,DC The Don,2024-03-15,AR,0.731,0.368,2,-12.428,1,0.0532,0.28,0.0,0.134,0.126,114.912,audio_features,spotify:track:3gtUhq0nuXIFYFOspRIBf4,https://api.spotify.com/v1/tracks/3gtUhq0nuXIFYFOspRIBf4,https://api.spotify.com/v1/audio-analysis/3gtUhq0nuXIFYFOspRIBf4,216942,4
5jmKJOdZlXSicS4ZhPDopK,Tales of Forgotten Biomes,Electronic Visions,2024-02-09,AR,0.646,0.642,8,-8.72,1,0.0371,0.175,0.865,0.112,0.051,169.98,audio_features,spotify:track:5jmKJOdZlXSicS4ZhPDopK,https://api.spotify.com/v1/tracks/5jmKJOdZlXSicS4ZhPDopK,https://api.spotify.com/v1/audio-analysis/5jmKJOdZlXSicS4ZhPDopK,206118,4
47t30Tl0EkQeiNbGFRANay,Electronic,Mind Amend,2013-08-22,AR,0.461,0.328,5,-25.31,1,0.0331,0.781,0.84,0.0986,0.261,119.993,audio_features,spotify:track:47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/tracks/47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/audio-analysis/47t30Tl0EkQeiNbGFRANay,1500004,4
2viJufnGlsjR1X51CEHpeg,Electronic Memories (feat. Mickey Kojak),"k?d, Mickey Kojak",2018-10-05,AR,0.602,0.926,5,-1.62,0,0.0897,0.0992,0.0449,0.241,0.574,100.014,audio_features,spotify:track:2viJufnGlsjR1X51CEHpeg,https://api.spotify.com/v1/tracks/2viJufnGlsjR1X51CEHpeg,https://api.spotify.com/v1/audio-analysis/2viJufnGlsjR1X51CEHpeg,237347,4
6tPIl8JG8ng8EmheVH557F,Electronic Love,"Devan, RUDEY",2024-04-19,AR,0.696,0.465,9,-9.478,1,0.0486,0.611,0.00041,0.15,0.258,126.0,audio_features,spotify:track:6tPIl8JG8ng8EmheVH557F,https://api.spotify.com/v1/tracks/6tPIl8JG8ng8EmheVH557F,https://api.spotify.com/v1/audio-analysis/6tPIl8JG8ng8EmheVH557F,139684,4
6urOIcZ2qXJCmQIAZX3SvA,Electronic,Ko Nge Gyi,2023-11-21,AR,0.64,0.411,3,-13.878,1,0.0348,0.0228,0.966,0.367,0.622,119.991,audio_features,spotify:track:6urOIcZ2qXJCmQIAZX3SvA,https://api.spotify.com/v1/tracks/6urOIcZ2qXJCmQIAZX3SvA,https://api.spotify.com/v1/audio-analysis/6urOIcZ2qXJCmQIAZX3SvA,298182,4
3GJlhu1SfJCCBpFo4aiIxb,Electronic Sound Pictures,Jon Kennedy,2013-06-24,AR,0.701,0.477,1,-11.582,0,0.0277,0.633,0.783,0.19,0.491,97.012,audio_features,spotify:track:3GJlhu1SfJCCBpFo4aiIxb,https://api.spotify.com/v1/tracks/3GJlhu1SfJCCBpFo4aiIxb,https://api.spotify.com/v1/audio-analysis/3GJlhu1SfJCCBpFo4aiIxb,224532,4
2WINZAv4OUcunsOGC3BbuR,Electronic Weeping - Early Version,Space Music Redux,2022-08-02,AR,0.737,0.272,4,-15.335,0,0.208,0.00622,0.781,0.105,0.0389,120.759,audio_features,spotify:track:2WINZAv4OUcunsOGC3BbuR,https://api.spotify.com/v1/tracks/2WINZAv4OUcunsOGC3BbuR,https://api.spotify.com/v1/audio-analysis/2WINZAv4OUcunsOGC3BbuR,55500,4
4FKHPzTDNHrktxk7qBjm83,Electronic,5ht the Band,2021-10-15,AR,0.351,0.538,7,-3.558,1,0.0469,0.273,0.742,0.186,0.154,109.753,audio_features,spotify:track:4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/tracks/4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/audio-analysis/4FKHPzTDNHrktxk7qBjm83,67360,3
0umbzRjaU3fpE9sWUEdPIe,ELECTRÓNICA,El Metrolo,2021-11-27,AR,0.564,0.93,10,-1.942,0,0.0424,0.221,3.09e-06,0.085,0.827,114.896,audio_features,spotify:track:0umbzRjaU3fpE9sWUEdPIe,https://api.spotify.com/v1/tracks/0umbzRjaU3fpE9sWUEdPIe,https://api.spotify.com/v1/audio-analysis/0umbzRjaU3fpE9sWUEdPIe,185808,4
0JbYB54QiwRAAUY8qNp8fx,Electronica IM02,"ScaryON, BassnPanda, Atomic Heart",2023-08-03,AR,0.445,0.918,11,-8.792,0,0.0364,8.14e-05,0.723,0.396,0.766,155.026,audio_features,spotify:track:0JbYB54QiwRAAUY8qNp8fx,https://api.spotify.com/v1/tracks/0JbYB54QiwRAAUY8qNp8fx,https://api.spotify.com/v1/audio-analysis/0JbYB54QiwRAAUY8qNp8fx,180739,4
6xGgDE7TSvGwhOKBdv9dMH,Electronic,DJ Energy,2024-04-11,AR,0.566,0.916,1,-12.125,1,0.0701,0.00572,0.00677,0.37,0.453,163.965,audio_features,spotify:track:6xGgDE7TSvGwhOKBdv9dMH,https://api.spotify.com/v1/tracks/6xGgDE7TSvGwhOKBdv9dMH,https://api.spotify.com/v1/audio-analysis/6xGgDE7TSvGwhOKBdv9dMH,143752,4
7DAXfp0cSOTnUjhxrbtSOi,Electronica In Velvet Room,アトラスサウンドチーム,2008-07-23,AR,0.639,0.756,2,-6.462,1,0.0472,0.00682,0.783,0.0349,0.948,128.008,audio_features,spotify:track:7DAXfp0cSOTnUjhxrbtSOi,https://api.spotify.com/v1/tracks/7DAXfp0cSOTnUjhxrbtSOi,https://api.spotify.com/v1/audio-analysis/7DAXfp0cSOTnUjhxrbtSOi,285200,4
66ki1fRLcKHaS8Q5GTTvYy,The Ex On,Electronic Music Exploration,2023-09-27,AR,0.782,0.669,2,-14.324,1,0.0726,0.00342,0.939,0.103,0.39,142.599,audio_features,spotify:track:66ki1fRLcKHaS8Q5GTTvYy,https://api.spotify.com/v1/tracks/66ki1fRLcKHaS8Q5GTTvYy,https://api.spotify.com/v1/audio-analysis/66ki1fRLcKHaS8Q5GTTvYy,209500,4
4doM04Rj4iPpRcYcRzQw8X,electronic,Pinkowski,2022-10-18,AR,0.724,0.43,4,-12.925,0,0.0335,0.000732,0.903,0.123,0.888,119.974,audio_features,spotify:track:4doM04Rj4iPpRcYcRzQw8X,https://api.spotify.com/v1/tracks/4doM04Rj4iPpRcYcRzQw8X,https://api.spotify.com/v1/audio-analysis/4doM04Rj4iPpRcYcRzQw8X,76954,4
4GnZr9MZvLlOKj4k0wkYV5,Electronic Lover,Breathe Electric,2010-06-15,AR,0.653,0.758,10,-5.169,0,0.104,0.189,0.0,0.382,0.748,110.075,audio_features,spotify:track:4GnZr9MZvLlOKj4k0wkYV5,https://api.spotify.com/v1/tracks/4GnZr9MZvLlOKj4k0wkYV5,https://api.spotify.com/v1/audio-analysis/4GnZr9MZvLlOKj4k0wkYV5,192000,4
1CWjUY7Shjos2MFBzv9QZc,Glass Cube,"Electronic Visions, John Dunder",2023-08-11,AR,0.741,0.664,2,-6.766,0,0.029,0.672,0.864,0.109,0.112,110.015,audio_features,spotify:track:1CWjUY7Shjos2MFBzv9QZc,https://api.spotify.com/v1/tracks/1CWjUY7Shjos2MFBzv9QZc,https://api.spotify.com/v1/audio-analysis/1CWjUY7Shjos2MFBzv9QZc,248727,4
0K5dMpBtt4W8n46f5tbhRi,Electronic,A'Gun,2022-06-17,AR,0.707,0.987,11,-3.559,0,0.07,0.0174,0.408,0.139,0.874,129.982,audio_features,spotify:track:0K5dMpBtt4W8n46f5tbhRi,https://api.spotify.com/v1/tracks/0K5dMpBtt4W8n46f5tbhRi,https://api.spotify.com/v1/audio-analysis/0K5dMpBtt4W8n46f5tbhRi,236986,4
5XWNGPV1E4vz32RyQDM5I2,Electronic Soundscape Tranquility,The Quiet Path,2022-06-24,AR,0.165,0.0276,0,-25.563,1,0.0511,0.927,0.985,0.109,0.0378,113.853,audio_features,spotify:track:5XWNGPV1E4vz32RyQDM5I2,https://api.spotify.com/v1/tracks/5XWNGPV1E4vz32RyQDM5I2,https://api.spotify.com/v1/audio-analysis/5XWNGPV1E4vz32RyQDM5I2,112000,4
011xi5YItcf5YBnqFH1Etk,Electronic Weeping,Space Music Redux,2022-08-02,AR,0.679,0.357,7,-15.428,1,0.136,0.3,0.623,0.121,0.0818,122.704,audio_features,spotify:track:011xi5YItcf5YBnqFH1Etk,https://api.spotify.com/v1/tracks/011xi5YItcf5YBnqFH1Etk,https://api.spotify.com/v1/audio-analysis/011xi5YItcf5YBnqFH1Etk,61500,4
1jL3EvldCmm1kQP4amz7xs,Electronic,"Music of Nature, Relaxing Piano Music Cool, Water Effects Center",2023-01-13,AR,0.17,0.189,10,-16.775,1,0.0476,0.888,0.875,0.277,0.069,78.618,audio_features,spotify:track:1jL3EvldCmm1kQP4amz7xs,https://api.spotify.com/v1/tracks/1jL3EvldCmm1kQP4amz7xs,https://api.spotify.com/v1/audio-analysis/1jL3EvldCmm1kQP4amz7xs,120000,3
1WvPGcBaRNQ7dztD7Dmmqk,Electronic Renaissance,Belle and Sebastian,1996-06-06,AR,0.166,0.891,0,-6.962,1,0.0793,0.258,0.00016,0.106,0.247,176.956,audio_features,spotify:track:1WvPGcBaRNQ7dztD7Dmmqk,https://api.spotify.com/v1/tracks/1WvPGcBaRNQ7dztD7Dmmqk,https://api.spotify.com/v1/audio-analysis/1WvPGcBaRNQ7dztD7Dmmqk,290920,4
7GkHpXXRh7JJjnZzu4jSnf,Electronics Dept.,Wave Collector,2024-02-23,AR,0.705,0.533,2,-11.06,0,0.0365,0.244,0.741,0.0957,0.463,147.016,audio_features,spotify:track:7GkHpXXRh7JJjnZzu4jSnf,https://api.spotify.com/v1/tracks/7GkHpXXRh7JJjnZzu4jSnf,https://api.spotify.com/v1/audio-analysis/7GkHpXXRh7JJjnZzu4jSnf,188980,4
1IYX0E2sCHZLkfMbRBkpzp,electronic,Electronic Ecstasy,2023-11-24,AR,0.612,0.177,1,-27.645,1,0.0558,0.884,0.945,0.0983,0.086,129.992,audio_features,spotify:track:1IYX0E2sCHZLkfMbRBkpzp,https://api.spotify.com/v1/tracks/1IYX0E2sCHZLkfMbRBkpzp,https://api.spotify.com/v1/audio-analysis/1IYX0E2sCHZLkfMbRBkpzp,45322,4
4CBAKSus371zX1icqqyyUC,Electronic Circus Weapon,Dada Life,2022-03-11,AR,0.633,0.964,7,-4.91,1,0.114,0.00304,0.824,0.316,0.105,129.978,audio_features,spotify:track:4CBAKSus371zX1icqqyyUC,https://api.spotify.com/v1/tracks/4CBAKSus371zX1icqqyyUC,https://api.spotify.com/v1/audio-analysis/4CBAKSus371zX1icqqyyUC,212336,4
3SzmoiHQLY3wYqDWurVWTO,Electropleasure,Electronic Music Exploration,2023-09-27,AR,0.711,0.51,1,-13.292,1,0.217,0.321,0.608,0.0759,0.306,125.359,audio_features,spotify:track:3SzmoiHQLY3wYqDWurVWTO,https://api.spotify.com/v1/tracks/3SzmoiHQLY3wYqDWurVWTO,https://api.spotify.com/v1/audio-analysis/3SzmoiHQLY3wYqDWurVWTO,82000,4
0dJ2XvnUNk1BzvKAkXEIL9,Electronic,"JNXD, Drean",2023-02-01,AR,0.397,0.905,9,-5.18,0,0.253,0.0215,0.0,0.163,0.211,159.954,audio_features,spotify:track:0dJ2XvnUNk1BzvKAkXEIL9,https://api.spotify.com/v1/tracks/0dJ2XvnUNk1BzvKAkXEIL9,https://api.spotify.com/v1/audio-analysis/0dJ2XvnUNk1BzvKAkXEIL9,204562,4
4mLKUq9iKqLKimKGHZRpkb,Electronic Rhythm,Kid Cecille,2024-05-13,AR,0.667,0.317,11,-20.721,0,0.0358,0.33,0.707,0.112,0.31,108.979,audio_features,spotify:track:4mLKUq9iKqLKimKGHZRpkb,https://api.spotify.com/v1/tracks/4mLKUq9iKqLKimKGHZRpkb,https://api.spotify.com/v1/audio-analysis/4mLKUq9iKqLKimKGHZRpkb,142206,4
2xxjtLFkrRutG0sMSHhv0v,electronic calm,DJ Calabasas,2024-05-29,AR,0.774,0.298,1,-18.041,1,0.104,0.748,0.97,0.102,0.217,132.999,audio_features,spotify:track:2xxjtLFkrRutG0sMSHhv0v,https://api.spotify.com/v1/tracks/2xxjtLFkrRutG0sMSHhv0v,https://api.spotify.com/v1/audio-analysis/2xxjtLFkrRutG0sMSHhv0v,71340,4
0Z6fnBHUEUu1ik22d5Sa4U,Electronic,Jamix Project,2023-08-09,AR,0.772,0.811,0,-6.033,1,0.111,0.0338,0.708,0.0794,0.965,140.036,audio_features,spotify:track:0Z6fnBHUEUu1ik22d5Sa4U,https://api.spotify.com/v1/tracks/0Z6fnBHUEUu1ik22d5Sa4U,https://api.spotify.com/v1/audio-analysis/0Z6fnBHUEUu1ik22d5Sa4U,156000,4
2nvDl9J6zlrfg9c7vN54nZ,Electronico,Kapyrecords,2024-04-10,AR,0.753,0.538,5,-11.221,1,0.0897,0.00224,0.0848,0.333,0.57,99.949,audio_features,spotify:track:2nvDl9J6zlrfg9c7vN54nZ,https://api.spotify.com/v1/tracks/2nvDl9J6zlrfg9c7vN54nZ,https://api.spotify.com/v1/audio-analysis/2nvDl9J6zlrfg9c7vN54nZ,133492,4
0ghAUGZZ54QxShe592XjN0,The Ex Pop,Electronic Music Exploration,2023-09-27,AR,0.801,0.532,3,-10.793,0,0.11,0.0192,0.922,0.102,0.435,152.611,audio_features,spotify:track:0ghAUGZZ54QxShe592XjN0,https://api.spotify.com/v1/tracks/0ghAUGZZ54QxShe592XjN0,https://api.spotify.com/v1/audio-analysis/0ghAUGZZ54QxShe592XjN0,116000,4
38IyEcgetRoZ8n2pYG5Mbj,Electronic,Astral Projection,1996-12-20,AR,0.486,0.844,4,-12.236,1,0.034,0.00107,0.818,0.114,0.0996,100.907,audio_features,spotify:track:38IyEcgetRoZ8n2pYG5Mbj,https://api.spotify.com/v1/tracks/38IyEcgetRoZ8n2pYG5Mbj,https://api.spotify.com/v1/audio-analysis/38IyEcgetRoZ8n2pYG5Mbj,544933,4
3wtW38Hw4nZS9DgkL5vMF4,Electronic Euphoria,The Sonero of the bay,2024-04-30,AR,0.739,0.925,2,-12.741,1,0.0454,0.00344,0.843,0.143,0.0724,128.217,audio_features,spotify:track:3wtW38Hw4nZS9DgkL5vMF4,https://api.spotify.com/v1/tracks/3wtW38Hw4nZS9DgkL5vMF4,https://api.spotify.com/v1/audio-analysis/3wtW38Hw4nZS9DgkL5vMF4,205939,4
07HA5rDni4lkV1uWMQVLcZ,Electronic Ecstasy,CROMHI,2024-02-22,AR,0.724,0.876,10,-9.698,0,0.0584,0.007,0.817,0.202,0.94,124.039,audio_features,spotify:track:07HA5rDni4lkV1uWMQVLcZ,https://api.spotify.com/v1/tracks/07HA5rDni4lkV1uWMQVLcZ,https://api.spotify.com/v1/audio-analysis/07HA5rDni4lkV1uWMQVLcZ,123879,4
2A3bh6EZDqBA3jqv2nToSp,Electronic,John Traxx,2019-05-02,AR,0.66,0.778,0,-5.987,1,0.0496,0.455,0.00898,0.137,0.538,119.978,audio_features,spotify:track:2A3bh6EZDqBA3jqv2nToSp,https://api.spotify.com/v1/tracks/2A3bh6EZDqBA3jqv2nToSp,https://api.spotify.com/v1/audio-analysis/2A3bh6EZDqBA3jqv2nToSp,213700,4
6HpcEnSIEX8XZne9bcOkWC,Electronica Revolution,the michael rd,2023-09-01,AR,0.557,0.817,0,-17.224,1,0.0363,0.117,0.761,0.127,0.963,137.972,audio_features,spotify:track:6HpcEnSIEX8XZne9bcOkWC,https://api.spotify.com/v1/tracks/6HpcEnSIEX8XZne9bcOkWC,https://api.spotify.com/v1/audio-analysis/6HpcEnSIEX8XZne9bcOkWC,166956,4
3lm5KFVOi3FLgQ97a5ctyx,Moon Shadow,Electronic Visions,2023-04-07,AR,0.622,0.7,7,-8.352,0,0.0398,0.272,0.914,0.0973,0.0395,89.996,audio_features,spotify:track:3lm5KFVOi3FLgQ97a5ctyx,https://api.spotify.com/v1/tracks/3lm5KFVOi3FLgQ97a5ctyx,https://api.spotify.com/v1/audio-analysis/3lm5KFVOi3FLgQ97a5ctyx,218667,4
0hENAKSpfMW5th2cYqJl6r,Electronic,Mind Amend,2015-04-08,AR,0.517,0.481,5,-21.201,1,0.0529,0.689,0.91,0.109,0.0282,119.99,audio_features,spotify:track:0hENAKSpfMW5th2cYqJl6r,https://api.spotify.com/v1/tracks/0hENAKSpfMW5th2cYqJl6r,https://api.spotify.com/v1/audio-analysis/0hENAKSpfMW5th2cYqJl6r,3600014,4
6AGat5KuHCnHbO1xQxiYmJ,Electronic Escape,Weeks Block,2024-03-27,AR,0.722,0.676,2,-13.242,0,0.0419,0.000146,0.868,0.0716,0.24,128.006,audio_features,spotify:track:6AGat5KuHCnHbO1xQxiYmJ,https://api.spotify.com/v1/tracks/6AGat5KuHCnHbO1xQxiYmJ,https://api.spotify.com/v1/audio-analysis/6AGat5KuHCnHbO1xQxiYmJ,135008,4
0AZnPuL41XVTck80ijnfHy,Electronic Kisses - NEXO REMIX,"EBE Company, NEXO",2024-06-14,AR,0.533,0.999,5,-0.331,0,0.0499,0.0542,0.0021,0.096,0.409,95.039,audio_features,spotify:track:0AZnPuL41XVTck80ijnfHy,https://api.spotify.com/v1/tracks/0AZnPuL41XVTck80ijnfHy,https://api.spotify.com/v1/audio-analysis/0AZnPuL41XVTck80ijnfHy,182528,4
1wRtccy7MDDjTXOcBptg8J,Electronic,TQ,2010-03-23,AR,0.699,0.604,6,-10.764,1,0.0816,0.0219,0.0,0.401,0.595,116.994,audio_features,spotify:track:1wRtccy7MDDjTXOcBptg8J,https://api.spotify.com/v1/tracks/1wRtccy7MDDjTXOcBptg8J,https://api.spotify.com/v1/audio-analysis/1wRtccy7MDDjTXOcBptg8J,239073,4
