track_id,name,artist,album,release_date,energy,valence,tempo,danceability,language,id,artists,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,type,uri,track_href,analysis_url,duration_ms,time_signature
,Jazz,,,2019-09-12,0.254,0.504,88.17,0.698,AR,2JJ9z5cHcm1fXkp8lDVaQ2,Aylior,5.0,-15.289,1.0,0.0498,0.746,0.875,0.104,audio_features,spotify:track:2JJ9z5cHcm1fXkp8lDVaQ2,https://api.spotify.com/v1/tracks/2JJ9z5cHcm1fXkp8lDVaQ2,https://api.spotify.com/v1/audio-analysis/2JJ9z5cHcm1fXkp8lDVaQ2,111814.0,4.0
,Jazz Suite No. 2: VI. Waltz 2,,,2002-04-15,0.184,0.356,107.847,0.322,AR,0pjCsB0XNSyqM9UazlTODC,"Dmitri Shostakovich, Russian State Symphony Orchestra, Dmitry Yablonsky",0.0,-18.312,0.0,0.0338,0.984,0.902,0.0813,audio_features,spotify:track:0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/tracks/0pjCsB0XNSyqM9UazlTODC,https://api.spotify.com/v1/audio-analysis/0pjCsB0XNSyqM9UazlTODC,193600.0,4.0
,Jazz,,,2021-10-14,0.0457,0.224,148.491,0.227,AR,1muuU1537td0NXq2cf6BNh,We Dream In Anime,0.0,-28.213,1.0,0.0348,0.884,0.991,0.395,audio_features,spotify:track:1muuU1537td0NXq2cf6BNh,https://api.spotify.com/v1/tracks/1muuU1537td0NXq2cf6BNh,https://api.spotify.com/v1/audio-analysis/1muuU1537td0NXq2cf6BNh,50408.0,3.0
,Jazz Hands,,,2021-03-05,0.849,0.777,107.519,0.749,AR,1MVBehWZKhewSmucdZ5BpZ,"XANAKIN SKYWOK, Sadfriendd",8.0,-6.045,1.0,0.22,0.15,0.0,0.252,audio_features,spotify:track:1MVBehWZKhewSmucdZ5BpZ,https://api.spotify.com/v1/tracks/1MVBehWZKhewSmucdZ5BpZ,https://api.spotify.com/v1/audio-analysis/1MVBehWZKhewSmucdZ5BpZ,104930.0,4.0
,JAZZ,,,2023-09-19,0.446,0.574,177.645,0.459,AR,7g4Cd8Cti1eHrcTyDXPfYP,Kyung dasom,6.0,-5.485,0.0,0.0463,0.424,0.0,0.12,audio_features,spotify:track:7g4Cd8Cti1eHrcTyDXPfYP,https://api.spotify.com/v1/tracks/7g4Cd8Cti1eHrcTyDXPfYP,https://api.spotify.com/v1/audio-analysis/7g4Cd8Cti1eHrcTyDXPfYP,96120.0,4.0
,Jazz,,,2015-11-20,0.931,0.435,170.185,0.366,AR,1D5PMly59volxN3IJMv9bt,The Fumes,1.0,-2.91,0.0,0.0933,0.0917,8.83e-06,0.115,audio_features,spotify:track:1D5PMly59volxN3IJMv9bt,https://api.spotify.com/v1/tracks/1D5PMly59volxN3IJMv9bt,https://api.spotify.com/v1/audio-analysis/1D5PMly59volxN3IJMv9bt,262848.0,4.0
,Jazzy's Song,,,2024-05-30,0.711,0.488,114.968,0.757,AR,2k6OU00K9obF3R1eqA2mJP,Ayra Starr,1.0,-7.413,1.0,0.0583,0.129,2.37e-05,0.134,audio_features,spotify:track:2k6OU00K9obF3R1eqA2mJP,https://api.spotify.com/v1/tracks/2k6OU00K9obF3R1eqA2mJP,https://api.spotify.com/v1/audio-analysis/2k6OU00K9obF3R1eqA2mJP,134072.0,4.0
,Jazz,,,2024-05-31,0.412,0.343,131.27,0.476,AR,2auxyWNOPIPQxi4wfcASJW,T.S.B.G.,7.0,-11.979,1.0,0.083,0.351,0.0,0.216,audio_features,spotify:track:2auxyWNOPIPQxi4wfcASJW,https://api.spotify.com/v1/tracks/2auxyWNOPIPQxi4wfcASJW,https://api.spotify.com/v1/audio-analysis/2auxyWNOPIPQxi4wfcASJW,174913.0,4.0
,Jazz Noir,,,2024-04-12,0.127,0.193,53.513,0.335,AR,2Sid2Qb4Y67gv6b6FtXMc2,Norberg,5.0,-12.559,1.0,0.0327,0.981,0.0018,0.0882,audio_features,spotify:track:2Sid2Qb4Y67gv6b6FtXMc2,https://api.spotify.com/v1/tracks/2Sid2Qb4Y67gv6b6FtXMc2,https://api.spotify.com/v1/audio-analysis/2Sid2Qb4Y67gv6b6FtXMc2,179355.0,4.0
,Jazz,,,2016-10-07,0.721,0.579,89.141,0.72,AR,4N6SmWg9M92xRwejuVBxwQ,iwamizu,5.0,-3.97,1.0,0.0486,0.227,0.381,0.362,audio_features,spotify:track:4N6SmWg9M92xRwejuVBxwQ,https://api.spotify.com/v1/tracks/4N6SmWg9M92xRwejuVBxwQ,https://api.spotify.com/v1/audio-analysis/4N6SmWg9M92xRwejuVBxwQ,199193.0,4.0
,Jazz Wobbles,,,2022-03-11,0.243,0.262,115.996,0.741,AR,5uXPEPtDINXo7rSjGYFLSr,The Orchestrator,8.0,-16.655,1.0,0.0375,0.659,0.698,0.132,audio_features,spotify:track:5uXPEPtDINXo7rSjGYFLSr,https://api.spotify.com/v1/tracks/5uXPEPtDINXo7rSjGYFLSr,https://api.spotify.com/v1/audio-analysis/5uXPEPtDINXo7rSjGYFLSr,94655.0,5.0
,Jazz,,,1979-01-01,0.505,0.41,112.194,0.544,AR,2zMn261sjoitKZJehIMKPD,The Durutti Column,4.0,-13.241,1.0,0.0852,0.323,0.802,0.283,audio_features,spotify:track:2zMn261sjoitKZJehIMKPD,https://api.spotify.com/v1/tracks/2zMn261sjoitKZJehIMKPD,https://api.spotify.com/v1/audio-analysis/2zMn261sjoitKZJehIMKPD,99733.0,4.0
,Jazz Odyssey,,,2023-08-31,0.169,0.0838,87.007,0.364,AR,3n3gfS8H6kpyqF2x5vUdLT,Red Brick Lane,5.0,-15.792,1.0,0.034,0.91,0.684,0.108,audio_features,spotify:track:3n3gfS8H6kpyqF2x5vUdLT,https://api.spotify.com/v1/tracks/3n3gfS8H6kpyqF2x5vUdLT,https://api.spotify.com/v1/audio-analysis/3n3gfS8H6kpyqF2x5vUdLT,170784.0,4.0
,Jazz,,,2022-03-08,0.609,0.772,113.074,0.821,AR,0TrEMKiKV6JE7PyGkmm2VV,DJ Zeeter,2.0,-6.346,0.0,0.051,0.256,0.819,0.103,audio_features,spotify:track:0TrEMKiKV6JE7PyGkmm2VV,https://api.spotify.com/v1/tracks/0TrEMKiKV6JE7PyGkmm2VV,https://api.spotify.com/v1/audio-analysis/0TrEMKiKV6JE7PyGkmm2VV,223636.0,4.0
,Jazz 104,,,2014-04-07,0.881,0.732,116.204,0.545,AR,32rOcuTIZZTNWdsrUWGCJ6,Max Graef,4.0,-9.98,0.0,0.123,0.715,0.241,0.208,audio_features,spotify:track:32rOcuTIZZTNWdsrUWGCJ6,https://api.spotify.com/v1/tracks/32rOcuTIZZTNWdsrUWGCJ6,https://api.spotify.com/v1/audio-analysis/32rOcuTIZZTNWdsrUWGCJ6,67944.0,3.0
,Jazz,,,2024-04-02,0.731,0.648,92.122,0.899,AR,1vlW9HfSLdhoL6sVfO8Anz,Sm Noop,1.0,-5.429,1.0,0.357,0.614,0.0,0.0955,audio_features,spotify:track:1vlW9HfSLdhoL6sVfO8Anz,https://api.spotify.com/v1/tracks/1vlW9HfSLdhoL6sVfO8Anz,https://api.spotify.com/v1/audio-analysis/1vlW9HfSLdhoL6sVfO8Anz,117603.0,4.0
,Jazz Suite No. 2: VIII. Finale,,,2024-06-06,0.427,0.613,111.538,0.584,AE,2hiMcQkBhr3FRhrp3cgbCa,"Dmitri Shostakovich, Royal Concertgebouw Orchestra, Riccardo Chailly",5.0,-14.216,1.0,0.0287,0.807,0.834,0.085,audio_features,spotify:track:2hiMcQkBhr3FRhrp3cgbCa,https://api.spotify.com/v1/tracks/2hiMcQkBhr3FRhrp3cgbCa,https://api.spotify.com/v1/audio-analysis/2hiMcQkBhr3FRhrp3cgbCa,143640.0,4.0
,Jazz,,,2019-01-16,0.674,0.393,112.964,0.502,AR,6jnLsjqqgQGZGHUenUyTsB,David Crowe,6.0,-15.051,1.0,0.787,0.768,0.0,0.395,audio_features,spotify:track:6jnLsjqqgQGZGHUenUyTsB,https://api.spotify.com/v1/tracks/6jnLsjqqgQGZGHUenUyTsB,https://api.spotify.com/v1/audio-analysis/6jnLsjqqgQGZGHUenUyTsB,290457.0,5.0
,Jazz Junction,,,2024-02-16,0.163,0.262,103.647,0.412,AR,1grGYyIWIJ44ApvRXWCvdN,James Earle Trio,7.0,-17.951,1.0,0.0316,0.933,0.475,0.0949,audio_features,spotify:track:1grGYyIWIJ44ApvRXWCvdN,https://api.spotify.com/v1/tracks/1grGYyIWIJ44ApvRXWCvdN,https://api.spotify.com/v1/audio-analysis/1grGYyIWIJ44ApvRXWCvdN,156299.0,4.0
,Jazz,,,2021-09-21,0.493,0.237,86.955,0.577,AR,6Z1TYllQ31HlIGhxX7zI6k,"Moses Wilde., Empty Advice, Tesk",5.0,-7.019,0.0,0.0674,0.205,2.61e-05,0.185,audio_features,spotify:track:6Z1TYllQ31HlIGhxX7zI6k,https://api.spotify.com/v1/tracks/6Z1TYllQ31HlIGhxX7zI6k,https://api.spotify.com/v1/audio-analysis/6Z1TYllQ31HlIGhxX7zI6k,171837.0,4.0
,Jazzy Interlude,,,1999-07-22,0.539,0.947,96.608,0.659,AR,3kNh4133CYht6pLAolph8B,Billy Munn,3.0,-8.453,1.0,0.0423,0.978,0.677,0.0594,audio_features,spotify:track:3kNh4133CYht6pLAolph8B,https://api.spotify.com/v1/tracks/3kNh4133CYht6pLAolph8B,https://api.spotify.com/v1/audio-analysis/3kNh4133CYht6pLAolph8B,174440.0,4.0
,Jazz,,,2021-11-19,0.462,0.436,89.981,0.74,AR,30oD3N6nmIDb0OZJ1A4dQy,"Mac Kay, Guest Julka",9.0,-8.903,0.0,0.0397,0.519,1.93e-05,0.0746,audio_features,spotify:track:30oD3N6nmIDb0OZJ1A4dQy,https://api.spotify.com/v1/tracks/30oD3N6nmIDb0OZJ1A4dQy,https://api.spotify.com/v1/audio-analysis/30oD3N6nmIDb0OZJ1A4dQy,170667.0,4.0
,Jazz Bar,,,2020-02-18,0.708,0.725,93.767,0.669,AR,5XVjj6hJTWgYiDx72Wo5QS,Dreamcatcher,11.0,-5.923,1.0,0.142,0.704,0.0,0.335,audio_features,spotify:track:5XVjj6hJTWgYiDx72Wo5QS,https://api.spotify.com/v1/tracks/5XVjj6hJTWgYiDx72Wo5QS,https://api.spotify.com/v1/audio-analysis/5XVjj6hJTWgYiDx72Wo5QS,214587.0,4.0
,Jazz,,,2012-03-13,0.217,0.8,139.944,0.706,AR,5u8g9bBja2IESAqDu03x6W,trompette,0.0,-15.439,0.0,0.0367,0.0698,0.00111,0.0905,audio_features,spotify:track:5u8g9bBja2IESAqDu03x6W,https://api.spotify.com/v1/tracks/5u8g9bBja2IESAqDu03x6W,https://api.spotify.com/v1/audio-analysis/5u8g9bBja2IESAqDu03x6W,222424.0,4.0
,Jazz Noir Nightscape,,,2024-03-29,0.151,0.107,88.294,0.375,AR,5IAnYEubDYn72p8Lhoa3m4,James Earle Trio,8.0,-17.298,1.0,0.039,0.575,0.08,0.102,audio_features,spotify:track:5IAnYEubDYn72p8Lhoa3m4,https://api.spotify.com/v1/tracks/5IAnYEubDYn72p8Lhoa3m4,https://api.spotify.com/v1/audio-analysis/5IAnYEubDYn72p8Lhoa3m4,176508.0,4.0
,Jazz,,,2015-10-11,0.969,0.601,174.021,0.587,AR,7fAhwIX8dBLJF2AaPE2Gu6,K.A.A.N.,6.0,-7.04,1.0,0.331,0.424,0.0,0.312,audio_features,spotify:track:7fAhwIX8dBLJF2AaPE2Gu6,https://api.spotify.com/v1/tracks/7fAhwIX8dBLJF2AaPE2Gu6,https://api.spotify.com/v1/audio-analysis/7fAhwIX8dBLJF2AaPE2Gu6,176616.0,4.0
,Jazzy Feelings,,,2023-09-11,0.485,0.376,116.999,0.758,AR,4vmgjFtU3elyx0cfcdJzrR,Shane Fierce,4.0,-15.996,0.0,0.0655,0.065,0.736,0.169,audio_features,spotify:track:4vmgjFtU3elyx0cfcdJzrR,https://api.spotify.com/v1/tracks/4vmgjFtU3elyx0cfcdJzrR,https://api.spotify.com/v1/audio-analysis/4vmgjFtU3elyx0cfcdJzrR,140330.0,4.0
,Jazz,,,2015,0.901,0.386,180.985,0.449,AR,4fdftRy6Gon68yCvJzOtYo,Caramelos De Cianuro,8.0,-5.597,1.0,0.327,0.0551,4.75e-05,0.439,audio_features,spotify:track:4fdftRy6Gon68yCvJzOtYo,https://api.spotify.com/v1/tracks/4fdftRy6Gon68yCvJzOtYo,https://api.spotify.com/v1/audio-analysis/4fdftRy6Gon68yCvJzOtYo,162970.0,4.0
,jazzyfav.,,,2018-06-29,0.0758,0.852,95.993,0.875,AR,2vLY1XY3CldlvrDnEN1Xj6,"yeyts., igory",9.0,-12.55,0.0,0.288,0.241,0.718,0.115,audio_features,spotify:track:2vLY1XY3CldlvrDnEN1Xj6,https://api.spotify.com/v1/tracks/2vLY1XY3CldlvrDnEN1Xj6,https://api.spotify.com/v1/audio-analysis/2vLY1XY3CldlvrDnEN1Xj6,72000.0,4.0
,jazz,,,2024-03-01,0.504,0.167,99.934,0.817,AR,5eJCX9dXG42lXEdeSGX6er,EBK TEEJ,1.0,-13.35,0.0,0.323,0.185,4.7e-05,0.0881,audio_features,spotify:track:5eJCX9dXG42lXEdeSGX6er,https://api.spotify.com/v1/tracks/5eJCX9dXG42lXEdeSGX6er,https://api.spotify.com/v1/audio-analysis/5eJCX9dXG42lXEdeSGX6er,134505.0,4.0
,Jazzy Night,,,1980,0.65,0.91,134.937,0.72,AR,2CzYHourfYD0fQBaBHgCNS,Miki Matsubara,11.0,-9.036,0.0,0.0317,0.376,7.83e-06,0.214,audio_features,spotify:track:2CzYHourfYD0fQBaBHgCNS,https://api.spotify.com/v1/tracks/2CzYHourfYD0fQBaBHgCNS,https://api.spotify.com/v1/audio-analysis/2CzYHourfYD0fQBaBHgCNS,231760.0,4.0
,Jazz,,,2024-03-23,0.282,0.442,79.243,0.708,AR,0cgzQXqmotFaCD2ogCD7yi,Timothy Sutton,4.0,-16.848,0.0,0.0858,0.842,0.0,0.0632,audio_features,spotify:track:0cgzQXqmotFaCD2ogCD7yi,https://api.spotify.com/v1/tracks/0cgzQXqmotFaCD2ogCD7yi,https://api.spotify.com/v1/audio-analysis/0cgzQXqmotFaCD2ogCD7yi,168594.0,4.0
,Jazz Bar Classics Are Coming Home Tonight,,,2019-03-29,0.0981,0.579,94.915,0.768,AR,7kRqlEazb5fBfmgr7dKRwf,C.O.D.J,5.0,-21.658,1.0,0.0548,0.982,0.806,0.104,audio_features,spotify:track:7kRqlEazb5fBfmgr7dKRwf,https://api.spotify.com/v1/tracks/7kRqlEazb5fBfmgr7dKRwf,https://api.spotify.com/v1/audio-analysis/7kRqlEazb5fBfmgr7dKRwf,103062.0,4.0
,Jazz,,,2019-12-06,0.308,0.228,87.106,0.637,AR,64OJBvUoBussjz3u8hNg2m,Louie Zong,4.0,-16.557,1.0,0.0553,0.964,0.922,0.202,audio_features,spotify:track:64OJBvUoBussjz3u8hNg2m,https://api.spotify.com/v1/tracks/64OJBvUoBussjz3u8hNg2m,https://api.spotify.com/v1/audio-analysis/64OJBvUoBussjz3u8hNg2m,131538.0,4.0
,Jazzy Afternoon,,,2021-02-03,0.52,0.225,82.47,0.674,AR,4piWGWlGPmzxSmFj3gbdZB,LoFi Waiter,4.0,-9.925,1.0,0.0334,0.772,0.945,0.107,audio_features,spotify:track:4piWGWlGPmzxSmFj3gbdZB,https://api.spotify.com/v1/tracks/4piWGWlGPmzxSmFj3gbdZB,https://api.spotify.com/v1/audio-analysis/4piWGWlGPmzxSmFj3gbdZB,96047.0,4.0
,Jazz,,,2007-06-12,0.477,0.802,74.652,0.563,AR,15Csfc8bkcJRCT04OErRkP,Paul F. Tompkins,2.0,-8.51,1.0,0.932,0.882,0.0,0.959,audio_features,spotify:track:15Csfc8bkcJRCT04OErRkP,https://api.spotify.com/v1/tracks/15Csfc8bkcJRCT04OErRkP,https://api.spotify.com/v1/audio-analysis/15Csfc8bkcJRCT04OErRkP,211533.0,3.0
,Jazzie Robinson,,,2017-07-19,0.308,0.866,90.437,0.682,AR,3GNwjECqpIScLWslazEJ4c,Mellow Fellow,3.0,-15.458,1.0,0.0428,0.454,0.926,0.11,audio_features,spotify:track:3GNwjECqpIScLWslazEJ4c,https://api.spotify.com/v1/tracks/3GNwjECqpIScLWslazEJ4c,https://api.spotify.com/v1/audio-analysis/3GNwjECqpIScLWslazEJ4c,69172.0,4.0
,Jazz,,,1997-05-23,0.599,0.366,159.8,0.743,AR,4JsFiWQgbHAERpa7k6Plsc,"Roni Size, Reprazent",6.0,-5.902,0.0,0.0688,0.0209,0.767,0.104,audio_features,spotify:track:4JsFiWQgbHAERpa7k6Plsc,https://api.spotify.com/v1/tracks/4JsFiWQgbHAERpa7k6Plsc,https://api.spotify.com/v1/audio-analysis/4JsFiWQgbHAERpa7k6Plsc,363400.0,4.0
,Jazz Suite No. 2: VI. Waltz II,,,1992-12-01,0.179,0.432,185.851,0.179,AR,3LOi1V051Obp9hHRgAC0JU,"Dmitri Shostakovich, Royal Concertgebouw Orchestra, Riccardo Chailly",0.0,-17.838,0.0,0.0319,0.975,0.889,0.0758,audio_features,spotify:track:3LOi1V051Obp9hHRgAC0JU,https://api.spotify.com/v1/tracks/3LOi1V051Obp9hHRgAC0JU,https://api.spotify.com/v1/audio-analysis/3LOi1V051Obp9hHRgAC0JU,225760.0,3.0
,Jazz,,,1971-05-01,0.682,0.62,112.16,0.443,AR,14RIOUO6Eb8NmwX8BeVMpm,"Bobby Hutcherson, Harold Land",2.0,-9.501,0.0,0.0302,0.869,0.00576,0.162,audio_features,spotify:track:14RIOUO6Eb8NmwX8BeVMpm,https://api.spotify.com/v1/tracks/14RIOUO6Eb8NmwX8BeVMpm,https://api.spotify.com/v1/audio-analysis/14RIOUO6Eb8NmwX8BeVMpm,326333.0,4.0
,Jazzman,,,1974-09-01,0.657,0.812,118.354,0.576,AR,2wHvE5GdYhuTOAqPg4r0w4,Carole King,5.0,-10.484,1.0,0.0297,0.227,0.000909,0.231,audio_features,spotify:track:2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/tracks/2wHvE5GdYhuTOAqPg4r0w4,https://api.spotify.com/v1/audio-analysis/2wHvE5GdYhuTOAqPg4r0w4,223440.0,4.0
,Jazz,,,2016-03-12,0.915,0.742,125.048,0.776,AR,7FkT7jbZbvoNxjFq8qc0hL,Amherst,9.0,-7.94,0.0,0.0678,0.00203,0.272,0.0654,audio_features,spotify:track:7FkT7jbZbvoNxjFq8qc0hL,https://api.spotify.com/v1/tracks/7FkT7jbZbvoNxjFq8qc0hL,https://api.spotify.com/v1/audio-analysis/7FkT7jbZbvoNxjFq8qc0hL,138656.0,4.0
,Giving Me,,,2023-03-10,0.647,0.499,127.065,0.736,AR,1ACFweuuvf6MHtptObgreR,Jazzy,7.0,-9.257,0.0,0.106,0.315,0.000137,0.139,audio_features,spotify:track:1ACFweuuvf6MHtptObgreR,https://api.spotify.com/v1/tracks/1ACFweuuvf6MHtptObgreR,https://api.spotify.com/v1/audio-analysis/1ACFweuuvf6MHtptObgreR,169000.0,4.0
,Jazz,,,2023-06-20,0.506,0.696,144.537,0.62,AR,5DkMNEwmfu8eiYJkjKkpBW,Burke Graham,11.0,-8.812,0.0,0.489,0.754,0.0,0.18,audio_features,spotify:track:5DkMNEwmfu8eiYJkjKkpBW,https://api.spotify.com/v1/tracks/5DkMNEwmfu8eiYJkjKkpBW,https://api.spotify.com/v1/audio-analysis/5DkMNEwmfu8eiYJkjKkpBW,227005.0,4.0
,jazz prism,,,2024-02-20,0.201,0.58,84.025,0.778,AR,2szpAFtTaI7xzp5x764Rpr,Knowsum,1.0,-11.39,0.0,0.104,0.511,0.857,0.143,audio_features,spotify:track:2szpAFtTaI7xzp5x764Rpr,https://api.spotify.com/v1/tracks/2szpAFtTaI7xzp5x764Rpr,https://api.spotify.com/v1/audio-analysis/2szpAFtTaI7xzp5x764Rpr,98036.0,4.0
,Classical Dragon (feat. Tim Henson),,,2024-06-07,0.795,0.208,116.965,0.682,AR,77oGPqxT7yDZ5OCRmR863C,"Marcin, Tim Henson",4.0,-5.495,0.0,0.037,0.0615,0.469,0.103,audio_features,spotify:track:77oGPqxT7yDZ5OCRmR863C,https://api.spotify.com/v1/tracks/77oGPqxT7yDZ5OCRmR863C,https://api.spotify.com/v1/audio-analysis/77oGPqxT7yDZ5OCRmR863C,198160.0,4.0
,Classical,,,2024-04-05,0.766,0.416,111.063,0.333,AR,4DlGLD32K7shuL8ub067DL,Vampire Weekend,0.0,-3.484,1.0,0.0364,0.0614,0.000728,0.359,audio_features,spotify:track:4DlGLD32K7shuL8ub067DL,https://api.spotify.com/v1/tracks/4DlGLD32K7shuL8ub067DL,https://api.spotify.com/v1/audio-analysis/4DlGLD32K7shuL8ub067DL,259947.0,4.0
,"Suite bergamasque, L. 75: III. Clair de lune",,,2018-07-27,0.00501,0.0383,68.947,0.32,AR,1cmigB9I6IRpFqjIbzvSQB,"Claude Debussy, Alice Sara Ott",1.0,-33.366,1.0,0.0455,0.993,0.919,0.0618,audio_features,spotify:track:1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/tracks/1cmigB9I6IRpFqjIbzvSQB,https://api.spotify.com/v1/audio-analysis/1cmigB9I6IRpFqjIbzvSQB,294960.0,5.0
,Classical Gas,,,1968,0.701,0.739,155.269,0.489,AR,4DK3JpX2NkEMhCnltUEvUg,Mason Williams,7.0,-10.53,1.0,0.0348,0.852,0.78,0.108,audio_features,spotify:track:4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/tracks/4DK3JpX2NkEMhCnltUEvUg,https://api.spotify.com/v1/audio-analysis/4DK3JpX2NkEMhCnltUEvUg,184800.0,4.0
,classical phonk,,,2022-11-11,0.973,0.536,124.999,0.677,AR,7gl5qUaVpN6xOg4mkzGHSl,0to8,7.0,-2.568,0.0,0.0342,0.00142,0.933,0.225,audio_features,spotify:track:7gl5qUaVpN6xOg4mkzGHSl,https://api.spotify.com/v1/tracks/7gl5qUaVpN6xOg4mkzGHSl,https://api.spotify.com/v1/audio-analysis/7gl5qUaVpN6xOg4mkzGHSl,86160.0,3.0
,"Satie: 3 Gymnopédies: No. 3, Lent et grave",,,2023-09-22,0.00891,0.291,78.59,0.408,AR,4b1ZzDtdGeDpXaPw4DViZ8,"Erik Satie, Bertrand Chamayou",9.0,-34.072,0.0,0.06,0.992,0.961,0.0839,audio_features,spotify:track:4b1ZzDtdGeDpXaPw4DViZ8,https://api.spotify.com/v1/tracks/4b1ZzDtdGeDpXaPw4DViZ8,https://api.spotify.com/v1/audio-analysis/4b1ZzDtdGeDpXaPw4DViZ8,150493.0,3.0
,Elegy in A Major - Atmosphere,,,2024-03-15,0.0663,0.12,124.885,0.335,AR,7r0ZIaNewKhlcilBOokH52,Alstad,9.0,-27.93,1.0,0.0367,0.98,0.958,0.0959,audio_features,spotify:track:7r0ZIaNewKhlcilBOokH52,https://api.spotify.com/v1/tracks/7r0ZIaNewKhlcilBOokH52,https://api.spotify.com/v1/audio-analysis/7r0ZIaNewKhlcilBOokH52,159863.0,4.0
,Classical,,,2021-10-29,0.965,0.229,130.001,0.488,AR,6UjiABdNRhHLMWFvRDZSVD,Bad Wolves,1.0,-5.105,1.0,0.115,3.71e-05,0.0101,0.393,audio_features,spotify:track:6UjiABdNRhHLMWFvRDZSVD,https://api.spotify.com/v1/tracks/6UjiABdNRhHLMWFvRDZSVD,https://api.spotify.com/v1/audio-analysis/6UjiABdNRhHLMWFvRDZSVD,213441.0,4.0
,"Dolly Suite, Op. 56: I. Berceuse",,,2024-05-31,0.00999,0.268,62.464,0.408,AE,1wIzWxUJ8mx8QkfoqhdGWj,"Gabriel Fauré, Katia Labèque, Marielle Labèque",4.0,-31.62,1.0,0.0412,0.995,0.914,0.0911,audio_features,spotify:track:1wIzWxUJ8mx8QkfoqhdGWj,https://api.spotify.com/v1/tracks/1wIzWxUJ8mx8QkfoqhdGWj,https://api.spotify.com/v1/audio-analysis/1wIzWxUJ8mx8QkfoqhdGWj,177307.0,4.0
,Classical,,,2022-10-28,0.966,0.235,130.008,0.488,AR,2munHzvVYjZhAa4lj26wcR,Bad Wolves,1.0,-5.101,1.0,0.114,3.69e-05,0.0125,0.434,audio_features,spotify:track:2munHzvVYjZhAa4lj26wcR,https://api.spotify.com/v1/tracks/2munHzvVYjZhAa4lj26wcR,https://api.spotify.com/v1/audio-analysis/2munHzvVYjZhAa4lj26wcR,213441.0,4.0
,Classical Baby,,,2020-06-19,0.00751,0.576,69.958,0.702,AR,0g8zASF1mldclJswQ0IQYJ,Lullaby Time,7.0,-17.674,1.0,0.0456,0.993,0.911,0.113,audio_features,spotify:track:0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/tracks/0g8zASF1mldclJswQ0IQYJ,https://api.spotify.com/v1/audio-analysis/0g8zASF1mldclJswQ0IQYJ,110734.0,4.0
,Gymnopédie No.2,,,2023-06-16,0.00677,0.163,74.771,0.368,AR,1treoq2Y94f9neI4M86ICo,"Erik Satie, Mimosa",0.0,-29.818,0.0,0.0337,0.971,0.944,0.107,audio_features,spotify:track:1treoq2Y94f9neI4M86ICo,https://api.spotify.com/v1/tracks/1treoq2Y94f9neI4M86ICo,https://api.spotify.com/v1/audio-analysis/1treoq2Y94f9neI4M86ICo,170895.0,3.0
,Classical,,,2012-09-08,0.898,0.215,140.014,0.505,AR,2Gkwgols6E2yZmBMKeiSRI,Rukkus,1.0,-4.978,0.0,0.274,0.00291,0.73,0.0874,audio_features,spotify:track:2Gkwgols6E2yZmBMKeiSRI,https://api.spotify.com/v1/tracks/2Gkwgols6E2yZmBMKeiSRI,https://api.spotify.com/v1/audio-analysis/2Gkwgols6E2yZmBMKeiSRI,209162.0,4.0
,Classical Piano Music for Baby Sleep,,,2015-11-24,0.00753,0.19,74.991,0.477,AR,2JxS3A9SqhMz1N48u08mEu,Baby Lullaby Academy,6.0,-42.23,1.0,0.0291,0.94,1.33e-06,0.0979,audio_features,spotify:track:2JxS3A9SqhMz1N48u08mEu,https://api.spotify.com/v1/tracks/2JxS3A9SqhMz1N48u08mEu,https://api.spotify.com/v1/audio-analysis/2JxS3A9SqhMz1N48u08mEu,84062.0,3.0
,"Suite bergamasque, L. 75: III. Clair de lune",,,2009-11-23,0.0292,0.04,68.797,0.388,AR,3yqrsX1aDD5ZS0t4f5msxA,"Claude Debussy, Finghin Collins",1.0,-24.904,1.0,0.0459,0.994,0.912,0.104,audio_features,spotify:track:3yqrsX1aDD5ZS0t4f5msxA,https://api.spotify.com/v1/tracks/3yqrsX1aDD5ZS0t4f5msxA,https://api.spotify.com/v1/audio-analysis/3yqrsX1aDD5ZS0t4f5msxA,313907.0,5.0
,Classical,,,2024-04-12,0.353,0.134,139.741,0.714,AR,4SPJDte2kZKgY1Dw2yzmkK,Funddss,8.0,-8.889,1.0,0.475,0.0446,1.6e-06,0.115,audio_features,spotify:track:4SPJDte2kZKgY1Dw2yzmkK,https://api.spotify.com/v1/tracks/4SPJDte2kZKgY1Dw2yzmkK,https://api.spotify.com/v1/audio-analysis/4SPJDte2kZKgY1Dw2yzmkK,123089.0,4.0
